,date,tic,anomaly
0,2015/11/12,STRS,0.11035885
1,2015/11/13,STRS,0.17883064
2,2015/11/16,STRS,0.12181906
3,2015/11/17,STRS,0.35651788
4,2015/11/18,STRS,0.1721288
5,2015/11/19,STRS,0.071271315
6,2015/11/20,STRS,0.3675609
7,2015/11/23,STRS,0.09362152
8,2015/11/24,STRS,0.5607801
9,2015/11/25,STRS,0.51054204
10,2015/11/27,STRS,0.07601612
11,2015/11/30,STRS,0.1999027
12,2015/12/1,STRS,0.12946218
13,2015/12/2,STRS,0.0071115955
14,2015/12/3,STRS,0.44592267
15,2015/12/4,STRS,0.38794163
16,2015/12/7,STRS,0.10757021
17,2015/12/8,STRS,0.17795116
18,2015/12/9,STRS,0.010545767
19,2015/12/10,STRS,0.0005053642
20,2015/12/11,STRS,0.3809572
21,2015/12/14,STRS,0.10466849
22,2015/12/15,STRS,0.2906706
23,2015/12/16,STRS,0.37729606
24,2015/12/17,STRS,0.10981888
25,2015/12/18,STRS,0.35514694
26,2015/12/21,STRS,0.020214012
27,2015/12/22,STRS,0.19776118
28,2015/12/23,STRS,0.0019067603
29,2015/12/24,STRS,0.08515653
30,2015/12/28,STRS,0.10246819
31,2015/12/29,STRS,0.3169116
32,2015/12/30,STRS,0.038620334
33,2015/12/31,STRS,0.30239892
34,2016/1/4,STRS,0.057429064
35,2016/1/5,STRS,0.16769095
36,2016/1/6,STRS,0.07913424
37,2016/1/7,STRS,0.043149166
38,2016/1/8,STRS,0.0057817567
39,2016/1/11,STRS,0.023304189
40,2016/1/12,STRS,0.13157453
41,2016/1/13,STRS,0.2032838
42,2016/1/14,STRS,0.035912998
43,2016/1/15,STRS,0.2750229
44,2016/1/19,STRS,0.23932382
45,2016/1/20,STRS,0.08711905
46,2016/1/21,STRS,0.16036041
47,2016/1/22,STRS,0.25845605
48,2016/1/25,STRS,0.13192509
49,2016/1/26,STRS,0.33523637
50,2016/1/27,STRS,0.11707057
51,2016/1/28,STRS,0.34428003
52,2016/1/29,STRS,0.12813163
53,2016/2/1,STRS,0.24840698
54,2016/2/2,STRS,0.087587096
55,2016/2/3,STRS,0.15805523
56,2016/2/4,STRS,0.04949101
57,2016/2/5,STRS,0.008970785
58,2016/2/8,STRS,0.07501742
59,2016/2/9,STRS,0.057888012
60,2016/2/10,STRS,0.026931876
61,2016/2/11,STRS,0.10205127
62,2016/2/12,STRS,0.09859948
63,2016/2/16,STRS,0.1733447
64,2016/2/17,STRS,0.011757041
